col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24
0.004706576985518355,-0.007651086735714453,0.04436724324278264,-0.029034945264738682,-0.013655604250805996,0.012213167461914278,-0.04093982983345736,-0.01592542357083332,0.002783840449022015,-0.005175848927683014,-0.01231373497778301,0.03225795643259962,-0.028173916571664775,1.0,0.025808168320271465,0.028076417019725877,-0.045938338105937,0.007853219843112748,0.058234749381239036,-0.007546075219976779,0.003661708473495341,0.09749868449789065,0.0518807517331463,-0.006328666671094419,-0.001971162791895072
-0.024776776714294842,0.004793928473553931,0.028733753490811302,-0.010209255965055107,0.0031084027132187216,-0.09309239904988768,0.018122357537134044,-0.00448762094558252,0.009778958107624558,-0.08493593098644743,-0.0006337602969769463,-0.037791341192402614,0.022255287273819993,0.02580816832027148,1.0,0.024508194898581716,-0.010711132745842292,0.003246923599079723,0.048619818003221515,-0.028432164135865686,-0.03981318285595355,0.030849848988211893,0.04765352997735406,0.08416467014013948,0.053996190204616636
0.00293168945376855,0.03365682851449124,-0.03738790915138547,-0.02251666685620381,-0.0026997955166861987,-0.015188878945629017,0.0011165488375321105,0.01569852070421943,-0.0032239519319936533,0.03531020864300115,-0.06623995863544546,0.052252934880458096,0.03074173144067518,0.02807641701972587,0.024508194898581713,1.0,-0.008559293893343223,-0.024897513519645195,0.00751505191452096,-0.028427995722873967,0.017187644143161946,0.04627944871349304,0.01880830942243067,0.004505546148242832,0.005228356902945101
-0.015802155182109548,0.03716367810916372,0.0179465164855489,0.03875094372780206,-0.03712503765324445,0.0544777345770619,-0.0032608501732110467,0.07033756044193051,0.03093746692015285,0.0646073838677399,-0.007105418754236599,0.046488616643212494,0.010744744668931475,-0.045938338105937004,-0.010711132745842289,-0.008559293893343258,1.0,-0.019908792737727048,0.0026639250943606176,-0.023599048831384424,-0.03917586003557565,-0.0018564280912246158,-0.0030561976848651005,0.030215079949506975,0.002506262835800645
-0.051667107156886084,-0.033998111063359905,0.015233240861670947,-0.04547607241857018,-0.048277198396450456,0.051649920552487974,-0.015740775886798727,-0.05731877413869338,0.0017391553514634233,-0.028653093721764968,-0.03414045142243127,-0.05554805073234875,0.052586488573621415,0.007853219843112744,0.003246923599079707,-0.024897513519645174,-0.019908792737727044,1.0,0.022178749229219714,0.059105810253199005,0.00455793269169279,0.01914012505119672,0.013447145854780265,0.00519963416245047,0.009397092692936572
-0.03844797584759726,-0.017478333034676812,0.01800608518055658,-0.02832318031358135,-0.022039447234718904,-0.010886269057982205,-0.02764687773442614,0.004126758921222878,-0.048157918371378325,-0.03834980728819215,0.009377318425538227,0.002876801640947527,0.08667570462538042,0.05823474938123907,0.04861981800322149,0.007515051914520987,0.0026639250943606575,0.022178749229219717,1.0,0.04598647363635982,0.016361206723368223,-0.0783679288757642,0.007508979476698502,0.009650626203622377,-0.01010561374919708
-0.0113118638823155,0.03770083347098959,-0.002855555659220912,0.016552621300225008,-0.0008581755060468841,-0.01915084965651849,0.03178054834783485,0.01884393930574515,-0.01657070669408209,-0.012806509787613853,0.0051391171936314905,0.01812502434517389,0.011941649038097435,-0.007546075219976745,-0.028432164135865672,-0.028427995722873974,-0.023599048831384424,0.059105810253199,0.04598647363635981,1.0,0.008203579288079084,0.013787670426887525,-0.07174601680536213,-0.004369320016242507,0.007414279883021928
-0.002036735790067904,-0.040971160673323126,0.04283747547449358,0.007048511445156803,-0.02936880034434723,0.0409682068509622,-0.023158414111753355,0.04649682091250991,-0.02623280382592094,0.019541083995378516,0.07405596044180118,0.010045344690819302,-0.025343225999952267,0.003661708473495329,-0.03981318285595357,0.017187644143161998,-0.03917586003557563,0.004557932691692805,0.016361206723368223,0.008203579288079067,1.0,-0.013833232422128264,0.01443947921657372,-0.009360639220265803,-0.038012446878221376
0.012496608419790008,0.007237575527056195,-0.015163801140676995,0.002849590235773271,-0.04411150460533545,0.026720204368627327,-0.01982380444670125,0.024999772190802478,0.04628535462609603,0.01361755234502436,0.07864798190090588,-0.020666896176906768,0.04724443093243933,0.0974986844978906,0.03084984898821191,0.04627944871349307,-0.0018564280912246023,0.019140125051196735,-0.07836792887576421,0.013787670426887519,-0.013833232422128257,1.0,0.03682035086687139,-0.0042117466855300665,-0.015468696264951601
0.0033828329398952407,-0.005364142576616292,-0.028953010399763418,0.016018079337650096,0.044171740469311244,-0.014241368005355082,0.01825542399290371,0.022850026161554716,-0.0010323268354860118,0.023758381477568827,-0.03626648110592984,-0.005884738282033567,0.026842052044711233,0.0518807517331463,0.04765352997735407,0.01880830942243067,-0.0030561976848651196,0.013447145854780287,0.007508979476698514,-0.07174601680536213,0.014439479216573708,0.036820350866871396,1.0,-0.020392624832971596,-0.04260248865987333
0.028576372627562137,-0.028391042906550576,-0.025381422552508543,0.012340213888016488,0.03132261838939625,0.017950745104429077,0.056192126675873304,-0.008182777819754605,0.05344697686195267,0.0157281852970445,0.009966066602693753,0.024307292982436012,-0.01986228048687191,-0.0063286666710944154,0.08416467014013944,0.0045055461482427965,0.03021507994950698,0.0051996341624504765,0.009650626203622373,-0.004369320016242483,-0.009360639220265768,-0.004211746685530062,-0.020392624832971606,1.0,-0.02604488457860197
0.030555894152600214,-0.05786520142268524,-0.016399142780719175,0.006121824491485292,-0.02396686270348528,0.050832196354714206,0.0047295677778211994,-0.011520716774082724,-0.026693646128735267,0.029942645616762315,-0.02855816340772612,-0.028253447129483897,0.02941142020179838,-0.0019711627918950875,0.05399619020461662,0.00522835690294513,0.002506262835800643,0.00939709269293657,-0.010105613749197068,0.007414279883021915,-0.03801244687822135,-0.015468696264951579,-0.04260248865987329,-0.026044884578601983,1.0
